userId	geneSymbol	geneName	entrezgene	gLink
Sowahc	Sowahc	sosondowah ankyrin repeat domain family member C	268301	https://www.ncbi.nlm.nih.gov/gene/?term=268301
Ddah1	Ddah1	dimethylarginine dimethylaminohydrolase 1	69219	https://www.ncbi.nlm.nih.gov/gene/?term=69219
Nucb1	Nucb1	nucleobindin 1	18220	https://www.ncbi.nlm.nih.gov/gene/?term=18220
Hk2	Hk2	hexokinase 2	15277	https://www.ncbi.nlm.nih.gov/gene/?term=15277
Rplp0	Rplp0	ribosomal protein, large, P0	11837	https://www.ncbi.nlm.nih.gov/gene/?term=11837
Adam17	Adam17	a disintegrin and metallopeptidase domain 17	11491	https://www.ncbi.nlm.nih.gov/gene/?term=11491
Ldlr	Ldlr	low density lipoprotein receptor	16835	https://www.ncbi.nlm.nih.gov/gene/?term=16835
Fmnl3	Fmnl3	formin-like 3	22379	https://www.ncbi.nlm.nih.gov/gene/?term=22379
Fuca1	Fuca1	fucosidase, alpha-L- 1, tissue	71665	https://www.ncbi.nlm.nih.gov/gene/?term=71665
Clu	Clu	clusterin	12759	https://www.ncbi.nlm.nih.gov/gene/?term=12759
Plce1	Plce1	phospholipase C, epsilon 1	74055	https://www.ncbi.nlm.nih.gov/gene/?term=74055
Fxyd1	Fxyd1	FXYD domain-containing ion transport regulator 1	56188	https://www.ncbi.nlm.nih.gov/gene/?term=56188
Ssc5d	Ssc5d	scavenger receptor cysteine rich family, 5 domains	269855	https://www.ncbi.nlm.nih.gov/gene/?term=269855
Arap1	Arap1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	69710	https://www.ncbi.nlm.nih.gov/gene/?term=69710
Vamp8	Vamp8	vesicle-associated membrane protein 8	22320	https://www.ncbi.nlm.nih.gov/gene/?term=22320
Rhoc	Rhoc	ras homolog family member C	11853	https://www.ncbi.nlm.nih.gov/gene/?term=11853
Il10ra	Il10ra	interleukin 10 receptor, alpha	16154	https://www.ncbi.nlm.nih.gov/gene/?term=16154
Car8	Car8	carbonic anhydrase 8	12319	https://www.ncbi.nlm.nih.gov/gene/?term=12319
Capn3	Capn3	calpain 3	12335	https://www.ncbi.nlm.nih.gov/gene/?term=12335
Lcp2	Lcp2	lymphocyte cytosolic protein 2	16822	https://www.ncbi.nlm.nih.gov/gene/?term=16822
Naprt	Naprt	nicotinate phosphoribosyltransferase	223646	https://www.ncbi.nlm.nih.gov/gene/?term=223646
Ifitm3	Ifitm3	interferon induced transmembrane protein 3	66141	https://www.ncbi.nlm.nih.gov/gene/?term=66141
Klhl5	Klhl5	kelch-like 5	71778	https://www.ncbi.nlm.nih.gov/gene/?term=71778
Tfpi	Tfpi	tissue factor pathway inhibitor	21788	https://www.ncbi.nlm.nih.gov/gene/?term=21788
Hfe	Hfe	hemochromatosis	15216	https://www.ncbi.nlm.nih.gov/gene/?term=15216
Jak3	Jak3	Janus kinase 3	16453	https://www.ncbi.nlm.nih.gov/gene/?term=16453
Plcb2	Plcb2	phospholipase C, beta 2	18796	https://www.ncbi.nlm.nih.gov/gene/?term=18796
Tapbp	Tapbp	TAP binding protein	21356	https://www.ncbi.nlm.nih.gov/gene/?term=21356
Rps12	Rps12	ribosomal protein S12	20042	https://www.ncbi.nlm.nih.gov/gene/?term=20042
Ptgs1	Ptgs1	prostaglandin-endoperoxide synthase 1	19224	https://www.ncbi.nlm.nih.gov/gene/?term=19224
Adcy7	Adcy7	adenylate cyclase 7	11513	https://www.ncbi.nlm.nih.gov/gene/?term=11513
Cdk6	Cdk6	cyclin-dependent kinase 6	12571	https://www.ncbi.nlm.nih.gov/gene/?term=12571
Ppp1r14b	Ppp1r14b	protein phosphatase 1, regulatory inhibitor subunit 14B	18938	https://www.ncbi.nlm.nih.gov/gene/?term=18938
Rbp1	Rbp1	retinol binding protein 1, cellular	19659	https://www.ncbi.nlm.nih.gov/gene/?term=19659
Gng5	Gng5	guanine nucleotide binding protein (G protein), gamma 5	14707	https://www.ncbi.nlm.nih.gov/gene/?term=14707
Fli1	Fli1	Friend leukemia integration 1	14247	https://www.ncbi.nlm.nih.gov/gene/?term=14247
Rps9	Rps9	ribosomal protein S9	76846	https://www.ncbi.nlm.nih.gov/gene/?term=76846
Gpx1	Gpx1	glutathione peroxidase 1	14775	https://www.ncbi.nlm.nih.gov/gene/?term=14775
Itgb3	Itgb3	integrin beta 3	16416	https://www.ncbi.nlm.nih.gov/gene/?term=16416
Rin3	Rin3	Ras and Rab interactor 3	217835	https://www.ncbi.nlm.nih.gov/gene/?term=217835
Cpne3	Cpne3	copine III	70568	https://www.ncbi.nlm.nih.gov/gene/?term=70568
Cflar	Cflar	CASP8 and FADD-like apoptosis regulator	12633	https://www.ncbi.nlm.nih.gov/gene/?term=12633
Scrg1	Scrg1	scrapie responsive gene 1	20284	https://www.ncbi.nlm.nih.gov/gene/?term=20284
Mcm3	Mcm3	minichromosome maintenance complex component 3	17215	https://www.ncbi.nlm.nih.gov/gene/?term=17215
Kctd12	Kctd12	potassium channel tetramerisation domain containing 12	239217	https://www.ncbi.nlm.nih.gov/gene/?term=239217
Vwa5a	Vwa5a	von Willebrand factor A domain containing 5A	67776	https://www.ncbi.nlm.nih.gov/gene/?term=67776
Blnk	Blnk	B cell linker	17060	https://www.ncbi.nlm.nih.gov/gene/?term=17060
Nupr1	Nupr1	nuclear protein transcription regulator 1	56312	https://www.ncbi.nlm.nih.gov/gene/?term=56312
Tmem119	Tmem119	transmembrane protein 119	231633	https://www.ncbi.nlm.nih.gov/gene/?term=231633
Stat2	Stat2	signal transducer and activator of transcription 2	20847	https://www.ncbi.nlm.nih.gov/gene/?term=20847
P2ry13	P2ry13	purinergic receptor P2Y, G-protein coupled 13	74191	https://www.ncbi.nlm.nih.gov/gene/?term=74191
Col4a2	Col4a2	collagen, type IV, alpha 2	12827	https://www.ncbi.nlm.nih.gov/gene/?term=12827
Gba	Gba	glucosidase, beta, acid	14466	https://www.ncbi.nlm.nih.gov/gene/?term=14466
Fgfrl1	Fgfrl1	fibroblast growth factor receptor-like 1	116701	https://www.ncbi.nlm.nih.gov/gene/?term=116701
Lap3	Lap3	leucine aminopeptidase 3	66988	https://www.ncbi.nlm.nih.gov/gene/?term=66988
Rlbp1	Rlbp1	retinaldehyde binding protein 1	19771	https://www.ncbi.nlm.nih.gov/gene/?term=19771
P4ha3	P4ha3	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III	320452	https://www.ncbi.nlm.nih.gov/gene/?term=320452
Edem2	Edem2	ER degradation enhancer, mannosidase alpha-like 2	108687	https://www.ncbi.nlm.nih.gov/gene/?term=108687
Dab2	Dab2	disabled 2, mitogen-responsive phosphoprotein	13132	https://www.ncbi.nlm.nih.gov/gene/?term=13132
Il4ra	Il4ra	interleukin 4 receptor, alpha	16190	https://www.ncbi.nlm.nih.gov/gene/?term=16190
Col4a1	Col4a1	collagen, type IV, alpha 1	12826	https://www.ncbi.nlm.nih.gov/gene/?term=12826
Dnase2a	Dnase2a	deoxyribonuclease II alpha	13423	https://www.ncbi.nlm.nih.gov/gene/?term=13423
Lhfpl2	Lhfpl2	lipoma HMGIC fusion partner-like 2	218454	https://www.ncbi.nlm.nih.gov/gene/?term=218454
P4hb	P4hb	prolyl 4-hydroxylase, beta polypeptide	18453	https://www.ncbi.nlm.nih.gov/gene/?term=18453
Sipa1	Sipa1	signal-induced proliferation associated gene 1	20469	https://www.ncbi.nlm.nih.gov/gene/?term=20469
Efemp2	Efemp2	epidermal growth factor-containing fibulin-like extracellular matrix protein 2	58859	https://www.ncbi.nlm.nih.gov/gene/?term=58859
Ecel1	Ecel1	endothelin converting enzyme-like 1	13599	https://www.ncbi.nlm.nih.gov/gene/?term=13599
Lamb2	Lamb2	laminin, beta 2	16779	https://www.ncbi.nlm.nih.gov/gene/?term=16779
Lgals1	Lgals1	lectin, galactose binding, soluble 1	16852	https://www.ncbi.nlm.nih.gov/gene/?term=16852
Zfp36	Zfp36	zinc finger protein 36	22695	https://www.ncbi.nlm.nih.gov/gene/?term=22695
B4galt1	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	14595	https://www.ncbi.nlm.nih.gov/gene/?term=14595
Slc29a3	Slc29a3	solute carrier family 29 (nucleoside transporters), member 3	71279	https://www.ncbi.nlm.nih.gov/gene/?term=71279
Fabp5	Fabp5	fatty acid binding protein 5, epidermal	16592	https://www.ncbi.nlm.nih.gov/gene/?term=16592
Cmtm3	Cmtm3	CKLF-like MARVEL transmembrane domain containing 3	68119	https://www.ncbi.nlm.nih.gov/gene/?term=68119
Fnip2	Fnip2	folliculin interacting protein 2	329679	https://www.ncbi.nlm.nih.gov/gene/?term=329679
Slc44a2	Slc44a2	solute carrier family 44, member 2	68682	https://www.ncbi.nlm.nih.gov/gene/?term=68682
Rcbtb2	Rcbtb2	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	105670	https://www.ncbi.nlm.nih.gov/gene/?term=105670
Ggcx	Ggcx	gamma-glutamyl carboxylase	56316	https://www.ncbi.nlm.nih.gov/gene/?term=56316
Srgn	Srgn	serglycin	19073	https://www.ncbi.nlm.nih.gov/gene/?term=19073
Ampd3	Ampd3	adenosine monophosphate deaminase 3	11717	https://www.ncbi.nlm.nih.gov/gene/?term=11717
Acat2	Acat2	acetyl-Coenzyme A acetyltransferase 2	110460	https://www.ncbi.nlm.nih.gov/gene/?term=110460
Lamp2	Lamp2	lysosomal-associated membrane protein 2	16784	https://www.ncbi.nlm.nih.gov/gene/?term=16784
Pag1	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	94212	https://www.ncbi.nlm.nih.gov/gene/?term=94212
Akna	Akna	AT-hook transcription factor	100182	https://www.ncbi.nlm.nih.gov/gene/?term=100182
Il6ra	Il6ra	interleukin 6 receptor, alpha	16194	https://www.ncbi.nlm.nih.gov/gene/?term=16194
Gng12	Gng12	guanine nucleotide binding protein (G protein), gamma 12	14701	https://www.ncbi.nlm.nih.gov/gene/?term=14701
Rack1	Rack1	receptor for activated C kinase 1	14694	https://www.ncbi.nlm.nih.gov/gene/?term=14694
Mrc2	Mrc2	mannose receptor, C type 2	17534	https://www.ncbi.nlm.nih.gov/gene/?term=17534
Gbp3	Gbp3	guanylate binding protein 3	55932	https://www.ncbi.nlm.nih.gov/gene/?term=55932
Plxnb2	Plxnb2	plexin B2	140570	https://www.ncbi.nlm.nih.gov/gene/?term=140570
Rpl39	Rpl39	ribosomal protein L39	67248	https://www.ncbi.nlm.nih.gov/gene/?term=67248
Akap13	Akap13	A kinase (PRKA) anchor protein 13	75547	https://www.ncbi.nlm.nih.gov/gene/?term=75547
Slc25a1	Slc25a1	solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1	13358	https://www.ncbi.nlm.nih.gov/gene/?term=13358
Plod3	Plod3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	26433	https://www.ncbi.nlm.nih.gov/gene/?term=26433
Rhbdf1	Rhbdf1	rhomboid 5 homolog 1	13650	https://www.ncbi.nlm.nih.gov/gene/?term=13650
Lmo2	Lmo2	LIM domain only 2	16909	https://www.ncbi.nlm.nih.gov/gene/?term=16909
Tie1	Tie1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	21846	https://www.ncbi.nlm.nih.gov/gene/?term=21846
Cd151	Cd151	CD151 antigen	12476	https://www.ncbi.nlm.nih.gov/gene/?term=12476
Gpam	Gpam	glycerol-3-phosphate acyltransferase, mitochondrial	14732	https://www.ncbi.nlm.nih.gov/gene/?term=14732
Csf2ra	Csf2ra	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	12982	https://www.ncbi.nlm.nih.gov/gene/?term=12982
Rpl12	Rpl12	ribosomal protein L12	269261	https://www.ncbi.nlm.nih.gov/gene/?term=269261
Gsap	Gsap	gamma-secretase activating protein	212167	https://www.ncbi.nlm.nih.gov/gene/?term=212167
Msmo1	Msmo1	methylsterol monoxygenase 1	66234	https://www.ncbi.nlm.nih.gov/gene/?term=66234
Ifngr1	Ifngr1	interferon gamma receptor 1	15979	https://www.ncbi.nlm.nih.gov/gene/?term=15979
Ehd4	Ehd4	EH-domain containing 4	98878	https://www.ncbi.nlm.nih.gov/gene/?term=98878
Rpl10	Rpl10	ribosomal protein L10	110954	https://www.ncbi.nlm.nih.gov/gene/?term=110954
Crtap	Crtap	cartilage associated protein	56693	https://www.ncbi.nlm.nih.gov/gene/?term=56693
Itgb1	Itgb1	integrin beta 1 (fibronectin receptor beta)	16412	https://www.ncbi.nlm.nih.gov/gene/?term=16412
Dock11	Dock11	dedicator of cytokinesis 11	75974	https://www.ncbi.nlm.nih.gov/gene/?term=75974
Col9a3	Col9a3	collagen, type IX, alpha 3	12841	https://www.ncbi.nlm.nih.gov/gene/?term=12841
Mvp	Mvp	major vault protein	78388	https://www.ncbi.nlm.nih.gov/gene/?term=78388
Cd93	Cd93	CD93 antigen	17064	https://www.ncbi.nlm.nih.gov/gene/?term=17064
Itga5	Itga5	integrin alpha 5 (fibronectin receptor alpha)	16402	https://www.ncbi.nlm.nih.gov/gene/?term=16402
Wipf1	Wipf1	WAS/WASL interacting protein family, member 1	215280	https://www.ncbi.nlm.nih.gov/gene/?term=215280
Szrd1	Szrd1	SUZ RNA binding domain containing 1	213491	https://www.ncbi.nlm.nih.gov/gene/?term=213491
Snx18	Snx18	sorting nexin 18	170625	https://www.ncbi.nlm.nih.gov/gene/?term=170625
Irf1	Irf1	interferon regulatory factor 1	16362	https://www.ncbi.nlm.nih.gov/gene/?term=16362
Ltbp3	Ltbp3	latent transforming growth factor beta binding protein 3	16998	https://www.ncbi.nlm.nih.gov/gene/?term=16998
Lamp1	Lamp1	lysosomal-associated membrane protein 1	16783	https://www.ncbi.nlm.nih.gov/gene/?term=16783
Rgl2	Rgl2	ral guanine nucleotide dissociation stimulator-like 2	19732	https://www.ncbi.nlm.nih.gov/gene/?term=19732
Fn1	Fn1	fibronectin 1	14268	https://www.ncbi.nlm.nih.gov/gene/?term=14268
Tubb2b	Tubb2b	tubulin, beta 2B class IIB	73710	https://www.ncbi.nlm.nih.gov/gene/?term=73710
Stom	Stom	stomatin	13830	https://www.ncbi.nlm.nih.gov/gene/?term=13830
Itprid2	Itprid2	ITPR interacting domain containing 2	70599	https://www.ncbi.nlm.nih.gov/gene/?term=70599
Arhgap18	Arhgap18	Rho GTPase activating protein 18	73910	https://www.ncbi.nlm.nih.gov/gene/?term=73910
Cebpd	Cebpd	CCAAT/enhancer binding protein (C/EBP), delta	12609	https://www.ncbi.nlm.nih.gov/gene/?term=12609
Arhgef1	Arhgef1	Rho guanine nucleotide exchange factor (GEF) 1	16801	https://www.ncbi.nlm.nih.gov/gene/?term=16801
Dnm2	Dnm2	dynamin 2	13430	https://www.ncbi.nlm.nih.gov/gene/?term=13430
Anxa2	Anxa2	annexin A2	12306	https://www.ncbi.nlm.nih.gov/gene/?term=12306
Rps4x	Rps4x	ribosomal protein S4, X-linked	20102	https://www.ncbi.nlm.nih.gov/gene/?term=20102
Mtmr11	Mtmr11	myotubularin related protein 11	194126	https://www.ncbi.nlm.nih.gov/gene/?term=194126
Ctnna1	Ctnna1	catenin (cadherin associated protein), alpha 1	12385	https://www.ncbi.nlm.nih.gov/gene/?term=12385
Elf1	Elf1	E74-like factor 1	13709	https://www.ncbi.nlm.nih.gov/gene/?term=13709
Vcam1	Vcam1	vascular cell adhesion molecule 1	22329	https://www.ncbi.nlm.nih.gov/gene/?term=22329
Mlc1	Mlc1	megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human)	170790	https://www.ncbi.nlm.nih.gov/gene/?term=170790
Lcat	Lcat	lecithin cholesterol acyltransferase	16816	https://www.ncbi.nlm.nih.gov/gene/?term=16816
Col15a1	Col15a1	collagen, type XV, alpha 1	12819	https://www.ncbi.nlm.nih.gov/gene/?term=12819
Fam111a	Fam111a	family with sequence similarity 111, member A	107373	https://www.ncbi.nlm.nih.gov/gene/?term=107373
Pgghg	Pgghg	protein glucosylgalactosylhydroxylysine glucosidase	212974	https://www.ncbi.nlm.nih.gov/gene/?term=212974
Tnfrsf1b	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	21938	https://www.ncbi.nlm.nih.gov/gene/?term=21938
Elk1	Elk1	ELK1, member of ETS oncogene family	13712	https://www.ncbi.nlm.nih.gov/gene/?term=13712
Rps11	Rps11	ribosomal protein S11	27207	https://www.ncbi.nlm.nih.gov/gene/?term=27207
Ftl1	Ftl1	ferritin light polypeptide 1	14325	https://www.ncbi.nlm.nih.gov/gene/?term=14325
Atp1b3	Atp1b3	ATPase, Na+/K+ transporting, beta 3 polypeptide	11933	https://www.ncbi.nlm.nih.gov/gene/?term=11933
Lrig1	Lrig1	leucine-rich repeats and immunoglobulin-like domains 1	16206	https://www.ncbi.nlm.nih.gov/gene/?term=16206
Slc16a1	Slc16a1	solute carrier family 16 (monocarboxylic acid transporters), member 1	20501	https://www.ncbi.nlm.nih.gov/gene/?term=20501
Edem1	Edem1	ER degradation enhancer, mannosidase alpha-like 1	192193	https://www.ncbi.nlm.nih.gov/gene/?term=192193
Bmpr1b	Bmpr1b	bone morphogenetic protein receptor, type 1B	12167	https://www.ncbi.nlm.nih.gov/gene/?term=12167
Idh1	Idh1	isocitrate dehydrogenase 1 (NADP+), soluble	15926	https://www.ncbi.nlm.nih.gov/gene/?term=15926
Sqle	Sqle	squalene epoxidase	20775	https://www.ncbi.nlm.nih.gov/gene/?term=20775
Lpcat3	Lpcat3	lysophosphatidylcholine acyltransferase 3	14792	https://www.ncbi.nlm.nih.gov/gene/?term=14792
Rin2	Rin2	Ras and Rab interactor 2	74030	https://www.ncbi.nlm.nih.gov/gene/?term=74030
Wfs1	Wfs1	wolframin ER transmembrane glycoprotein	22393	https://www.ncbi.nlm.nih.gov/gene/?term=22393
Nfe2l2	Nfe2l2	nuclear factor, erythroid derived 2, like 2	18024	https://www.ncbi.nlm.nih.gov/gene/?term=18024
Rpl34	Rpl34	ribosomal protein L34	68436	https://www.ncbi.nlm.nih.gov/gene/?term=68436
Chst2	Chst2	carbohydrate sulfotransferase 2	54371	https://www.ncbi.nlm.nih.gov/gene/?term=54371
Elovl1	Elovl1	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1	54325	https://www.ncbi.nlm.nih.gov/gene/?term=54325
Hmgcs1	Hmgcs1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	208715	https://www.ncbi.nlm.nih.gov/gene/?term=208715
Ppp1r18	Ppp1r18	protein phosphatase 1, regulatory subunit 18	76448	https://www.ncbi.nlm.nih.gov/gene/?term=76448
Rims1	Rims1	regulating synaptic membrane exocytosis 1	116837	https://www.ncbi.nlm.nih.gov/gene/?term=116837
Hadha	Hadha	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit	97212	https://www.ncbi.nlm.nih.gov/gene/?term=97212
Arhgef26	Arhgef26	Rho guanine nucleotide exchange factor (GEF) 26	622434	https://www.ncbi.nlm.nih.gov/gene/?term=622434
Rpl36a	Rpl36a	ribosomal protein L36A	19982	https://www.ncbi.nlm.nih.gov/gene/?term=19982
Ecm1	Ecm1	extracellular matrix protein 1	13601	https://www.ncbi.nlm.nih.gov/gene/?term=13601
Itpkb	Itpkb	inositol 1,4,5-trisphosphate 3-kinase B	320404	https://www.ncbi.nlm.nih.gov/gene/?term=320404
Necap2	Necap2	NECAP endocytosis associated 2	66147	https://www.ncbi.nlm.nih.gov/gene/?term=66147
Rpl35	Rpl35	ribosomal protein L35	66489	https://www.ncbi.nlm.nih.gov/gene/?term=66489
Gbp7	Gbp7	guanylate binding protein 7	229900	https://www.ncbi.nlm.nih.gov/gene/?term=229900
Dcxr	Dcxr	dicarbonyl L-xylulose reductase	67880	https://www.ncbi.nlm.nih.gov/gene/?term=67880
Efemp1	Efemp1	epidermal growth factor-containing fibulin-like extracellular matrix protein 1	216616	https://www.ncbi.nlm.nih.gov/gene/?term=216616
Nfatc1	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	18018	https://www.ncbi.nlm.nih.gov/gene/?term=18018
Mcur1	Mcur1	mitochondrial calcium uniporter regulator 1	76137	https://www.ncbi.nlm.nih.gov/gene/?term=76137
Rab3il1	Rab3il1	RAB3A interacting protein (rabin3)-like 1	74760	https://www.ncbi.nlm.nih.gov/gene/?term=74760
Rpl32	Rpl32	ribosomal protein L32	19951	https://www.ncbi.nlm.nih.gov/gene/?term=19951
Stx2	Stx2	syntaxin 2	13852	https://www.ncbi.nlm.nih.gov/gene/?term=13852
Mfap3l	Mfap3l	microfibrillar-associated protein 3-like	71306	https://www.ncbi.nlm.nih.gov/gene/?term=71306
Pla2g15	Pla2g15	phospholipase A2, group XV	192654	https://www.ncbi.nlm.nih.gov/gene/?term=192654
Fgf2	Fgf2	fibroblast growth factor 2	14173	https://www.ncbi.nlm.nih.gov/gene/?term=14173
H2-DMa	H2-DMa	histocompatibility 2, class II, locus DMa	14998	https://www.ncbi.nlm.nih.gov/gene/?term=14998
Pon2	Pon2	paraoxonase 2	330260	https://www.ncbi.nlm.nih.gov/gene/?term=330260
Usp53	Usp53	ubiquitin specific peptidase 53	99526	https://www.ncbi.nlm.nih.gov/gene/?term=99526
Frmd4a	Frmd4a	FERM domain containing 4A	209630	https://www.ncbi.nlm.nih.gov/gene/?term=209630
Wwtr1	Wwtr1	WW domain containing transcription regulator 1	97064	https://www.ncbi.nlm.nih.gov/gene/?term=97064
Acvr1c	Acvr1c	activin A receptor, type IC	269275	https://www.ncbi.nlm.nih.gov/gene/?term=269275
Asah1	Asah1	N-acylsphingosine amidohydrolase 1	11886	https://www.ncbi.nlm.nih.gov/gene/?term=11886
4931406C07Rik	4931406C07Rik	RIKEN cDNA 4931406C07 gene	70984	https://www.ncbi.nlm.nih.gov/gene/?term=70984
Gpld1	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	14756	https://www.ncbi.nlm.nih.gov/gene/?term=14756
Rida	Rida	reactive intermediate imine deaminase A homolog	15473	https://www.ncbi.nlm.nih.gov/gene/?term=15473
Drc1	Drc1	dynein regulatory complex subunit 1	381738	https://www.ncbi.nlm.nih.gov/gene/?term=381738
Cyfip1	Cyfip1	cytoplasmic FMR1 interacting protein 1	20430	https://www.ncbi.nlm.nih.gov/gene/?term=20430
Lxn	Lxn	latexin	17035	https://www.ncbi.nlm.nih.gov/gene/?term=17035
Slc29a4	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	243328	https://www.ncbi.nlm.nih.gov/gene/?term=243328
Trim47	Trim47	tripartite motif-containing 47	217333	https://www.ncbi.nlm.nih.gov/gene/?term=217333
Abhd5	Abhd5	abhydrolase domain containing 5	67469	https://www.ncbi.nlm.nih.gov/gene/?term=67469
Gja1	Gja1	gap junction protein, alpha 1	14609	https://www.ncbi.nlm.nih.gov/gene/?term=14609
Rdh11	Rdh11	retinol dehydrogenase 11	17252	https://www.ncbi.nlm.nih.gov/gene/?term=17252
Syk	Syk	spleen tyrosine kinase	20963	https://www.ncbi.nlm.nih.gov/gene/?term=20963
Irgm1	Irgm1	immunity-related GTPase family M member 1	15944	https://www.ncbi.nlm.nih.gov/gene/?term=15944
Gcsh	Gcsh	glycine cleavage system protein H (aminomethyl carrier)	68133	https://www.ncbi.nlm.nih.gov/gene/?term=68133
Prkch	Prkch	protein kinase C, eta	18755	https://www.ncbi.nlm.nih.gov/gene/?term=18755
Frmd8	Frmd8	FERM domain containing 8	67457	https://www.ncbi.nlm.nih.gov/gene/?term=67457
Anxa4	Anxa4	annexin A4	11746	https://www.ncbi.nlm.nih.gov/gene/?term=11746
Capns1	Capns1	calpain, small subunit 1	12336	https://www.ncbi.nlm.nih.gov/gene/?term=12336
Gm973	Gm973	predicted gene 973	381260	https://www.ncbi.nlm.nih.gov/gene/?term=381260
Adap2	Adap2	ArfGAP with dual PH domains 2	216991	https://www.ncbi.nlm.nih.gov/gene/?term=216991
Slc31a1	Slc31a1	solute carrier family 31, member 1	20529	https://www.ncbi.nlm.nih.gov/gene/?term=20529
Nnat	Nnat	neuronatin	18111	https://www.ncbi.nlm.nih.gov/gene/?term=18111
Cln3	Cln3	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	12752	https://www.ncbi.nlm.nih.gov/gene/?term=12752
Rpl13	Rpl13	ribosomal protein L13	270106	https://www.ncbi.nlm.nih.gov/gene/?term=270106
Abca1	Abca1	ATP-binding cassette, sub-family A (ABC1), member 1	11303	https://www.ncbi.nlm.nih.gov/gene/?term=11303
Irf9	Irf9	interferon regulatory factor 9	16391	https://www.ncbi.nlm.nih.gov/gene/?term=16391
Bgn	Bgn	biglycan	12111	https://www.ncbi.nlm.nih.gov/gene/?term=12111
Trim25	Trim25	tripartite motif-containing 25	217069	https://www.ncbi.nlm.nih.gov/gene/?term=217069
Taf6l	Taf6l	TATA-box binding protein associated factor 6 like	225895	https://www.ncbi.nlm.nih.gov/gene/?term=225895
Atp1b2	Atp1b2	ATPase, Na+/K+ transporting, beta 2 polypeptide	11932	https://www.ncbi.nlm.nih.gov/gene/?term=11932
Heatr5a	Heatr5a	HEAT repeat containing 5A	320487	https://www.ncbi.nlm.nih.gov/gene/?term=320487
Abcc3	Abcc3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	76408	https://www.ncbi.nlm.nih.gov/gene/?term=76408
Samd9l	Samd9l	sterile alpha motif domain containing 9-like	209086	https://www.ncbi.nlm.nih.gov/gene/?term=209086
Lrp10	Lrp10	low-density lipoprotein receptor-related protein 10	65107	https://www.ncbi.nlm.nih.gov/gene/?term=65107
Parp14	Parp14	poly (ADP-ribose) polymerase family, member 14	547253	https://www.ncbi.nlm.nih.gov/gene/?term=547253
Soat1	Soat1	sterol O-acyltransferase 1	20652	https://www.ncbi.nlm.nih.gov/gene/?term=20652
Ctns	Ctns	cystinosis, nephropathic	83429	https://www.ncbi.nlm.nih.gov/gene/?term=83429
Rsu1	Rsu1	Ras suppressor protein 1	20163	https://www.ncbi.nlm.nih.gov/gene/?term=20163
Aldh1l1	Aldh1l1	aldehyde dehydrogenase 1 family, member L1	107747	https://www.ncbi.nlm.nih.gov/gene/?term=107747
Ets1	Ets1	E26 avian leukemia oncogene 1, 5' domain	23871	https://www.ncbi.nlm.nih.gov/gene/?term=23871
Slc50a1	Slc50a1	solute carrier family 50 (sugar transporter), member 1	19729	https://www.ncbi.nlm.nih.gov/gene/?term=19729
Myo10	Myo10	myosin X	17909	https://www.ncbi.nlm.nih.gov/gene/?term=17909
Gbp2	Gbp2	guanylate binding protein 2	14469	https://www.ncbi.nlm.nih.gov/gene/?term=14469
Thrsp	Thrsp	thyroid hormone responsive	21835	https://www.ncbi.nlm.nih.gov/gene/?term=21835
Plgrkt	Plgrkt	plasminogen receptor, C-terminal lysine transmembrane protein	67759	https://www.ncbi.nlm.nih.gov/gene/?term=67759
Col1a1	Col1a1	collagen, type I, alpha 1	12842	https://www.ncbi.nlm.nih.gov/gene/?term=12842
As3mt	As3mt	arsenic (+3 oxidation state) methyltransferase	57344	https://www.ncbi.nlm.nih.gov/gene/?term=57344
Prdx1	Prdx1	peroxiredoxin 1	18477	https://www.ncbi.nlm.nih.gov/gene/?term=18477
H2-T23	H2-T23	histocompatibility 2, T region locus 23	15040	https://www.ncbi.nlm.nih.gov/gene/?term=15040
Lima1	Lima1	LIM domain and actin binding 1	65970	https://www.ncbi.nlm.nih.gov/gene/?term=65970
Tead2	Tead2	TEA domain family member 2	21677	https://www.ncbi.nlm.nih.gov/gene/?term=21677
