userId	geneSymbol	geneName	entrezgene	gLink
C1qb	C1qb	complement component 1, q subcomponent, beta polypeptide	12260	https://www.ncbi.nlm.nih.gov/gene/?term=12260
Fgf2	Fgf2	fibroblast growth factor 2	14173	https://www.ncbi.nlm.nih.gov/gene/?term=14173
Slc2a12	Slc2a12	solute carrier family 2 (facilitated glucose transporter), member 12	353169	https://www.ncbi.nlm.nih.gov/gene/?term=353169
Eef1a1	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	13627	https://www.ncbi.nlm.nih.gov/gene/?term=13627
Notch3	Notch3	notch 3	18131	https://www.ncbi.nlm.nih.gov/gene/?term=18131
Cd84	Cd84	CD84 antigen	12523	https://www.ncbi.nlm.nih.gov/gene/?term=12523
F11r	F11r	F11 receptor	16456	https://www.ncbi.nlm.nih.gov/gene/?term=16456
Ctss	Ctss	cathepsin S	13040	https://www.ncbi.nlm.nih.gov/gene/?term=13040
Cpq	Cpq	carboxypeptidase Q	54381	https://www.ncbi.nlm.nih.gov/gene/?term=54381
Arhgap18	Arhgap18	Rho GTPase activating protein 18	73910	https://www.ncbi.nlm.nih.gov/gene/?term=73910
Pomt1	Pomt1	protein-O-mannosyltransferase 1	99011	https://www.ncbi.nlm.nih.gov/gene/?term=99011
Dcxr	Dcxr	dicarbonyl L-xylulose reductase	67880	https://www.ncbi.nlm.nih.gov/gene/?term=67880
Usp53	Usp53	ubiquitin specific peptidase 53	99526	https://www.ncbi.nlm.nih.gov/gene/?term=99526
Stat2	Stat2	signal transducer and activator of transcription 2	20847	https://www.ncbi.nlm.nih.gov/gene/?term=20847
Plcb2	Plcb2	phospholipase C, beta 2	18796	https://www.ncbi.nlm.nih.gov/gene/?term=18796
Bmf	Bmf	BCL2 modifying factor	171543	https://www.ncbi.nlm.nih.gov/gene/?term=171543
Ndp	Ndp	Norrie disease (pseudoglioma) (human)	17986	https://www.ncbi.nlm.nih.gov/gene/?term=17986
Scamp2	Scamp2	secretory carrier membrane protein 2	24044	https://www.ncbi.nlm.nih.gov/gene/?term=24044
Gpr34	Gpr34	G protein-coupled receptor 34	23890	https://www.ncbi.nlm.nih.gov/gene/?term=23890
Gbp7	Gbp7	guanylate binding protein 7	229900	https://www.ncbi.nlm.nih.gov/gene/?term=229900
Cdk6	Cdk6	cyclin-dependent kinase 6	12571	https://www.ncbi.nlm.nih.gov/gene/?term=12571
Slc25a24	Slc25a24	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24	229731	https://www.ncbi.nlm.nih.gov/gene/?term=229731
C3ar1	C3ar1	complement component 3a receptor 1	12267	https://www.ncbi.nlm.nih.gov/gene/?term=12267
Col16a1	Col16a1	collagen, type XVI, alpha 1	107581	https://www.ncbi.nlm.nih.gov/gene/?term=107581
Rcsd1	Rcsd1	RCSD domain containing 1	226594	https://www.ncbi.nlm.nih.gov/gene/?term=226594
Cd53	Cd53	CD53 antigen	12508	https://www.ncbi.nlm.nih.gov/gene/?term=12508
Arhgef1	Arhgef1	Rho guanine nucleotide exchange factor (GEF) 1	16801	https://www.ncbi.nlm.nih.gov/gene/?term=16801
Rgl2	Rgl2	ral guanine nucleotide dissociation stimulator-like 2	19732	https://www.ncbi.nlm.nih.gov/gene/?term=19732
Irf8	Irf8	interferon regulatory factor 8	15900	https://www.ncbi.nlm.nih.gov/gene/?term=15900
Ggact	Ggact	gamma-glutamylamine cyclotransferase	223267	https://www.ncbi.nlm.nih.gov/gene/?term=223267
Rims1	Rims1	regulating synaptic membrane exocytosis 1	116837	https://www.ncbi.nlm.nih.gov/gene/?term=116837
Abca9	Abca9	ATP-binding cassette, sub-family A (ABC1), member 9	217262	https://www.ncbi.nlm.nih.gov/gene/?term=217262
Mcm3	Mcm3	minichromosome maintenance complex component 3	17215	https://www.ncbi.nlm.nih.gov/gene/?term=17215
Rassf4	Rassf4	Ras association (RalGDS/AF-6) domain family member 4	213391	https://www.ncbi.nlm.nih.gov/gene/?term=213391
Cmklr1	Cmklr1	chemokine-like receptor 1	14747	https://www.ncbi.nlm.nih.gov/gene/?term=14747
Lyn	Lyn	LYN proto-oncogene, Src family tyrosine kinase	17096	https://www.ncbi.nlm.nih.gov/gene/?term=17096
S100a13	S100a13	S100 calcium binding protein A13	20196	https://www.ncbi.nlm.nih.gov/gene/?term=20196
Snx18	Snx18	sorting nexin 18	170625	https://www.ncbi.nlm.nih.gov/gene/?term=170625
Pbxip1	Pbxip1	pre B cell leukemia transcription factor interacting protein 1	229534	https://www.ncbi.nlm.nih.gov/gene/?term=229534
Npl	Npl	N-acetylneuraminate pyruvate lyase	74091	https://www.ncbi.nlm.nih.gov/gene/?term=74091
Mob1a	Mob1a	MOB kinase activator 1A	232157	https://www.ncbi.nlm.nih.gov/gene/?term=232157
Trim56	Trim56	tripartite motif-containing 56	384309	https://www.ncbi.nlm.nih.gov/gene/?term=384309
Rpl7	Rpl7	ribosomal protein L7	19989	https://www.ncbi.nlm.nih.gov/gene/?term=19989
Orai3	Orai3	ORAI calcium release-activated calcium modulator 3	269999	https://www.ncbi.nlm.nih.gov/gene/?term=269999
Tlr7	Tlr7	toll-like receptor 7	170743	https://www.ncbi.nlm.nih.gov/gene/?term=170743
Zfp36	Zfp36	zinc finger protein 36	22695	https://www.ncbi.nlm.nih.gov/gene/?term=22695
Lhfpl2	Lhfpl2	lipoma HMGIC fusion partner-like 2	218454	https://www.ncbi.nlm.nih.gov/gene/?term=218454
Rpl27a	Rpl27a	ribosomal protein L27A	26451	https://www.ncbi.nlm.nih.gov/gene/?term=26451
Mpeg1	Mpeg1	macrophage expressed gene 1	17476	https://www.ncbi.nlm.nih.gov/gene/?term=17476
Irgm1	Irgm1	immunity-related GTPase family M member 1	15944	https://www.ncbi.nlm.nih.gov/gene/?term=15944
Tmem164	Tmem164	transmembrane protein 164	209497	https://www.ncbi.nlm.nih.gov/gene/?term=209497
Gm973	Gm973	predicted gene 973	381260	https://www.ncbi.nlm.nih.gov/gene/?term=381260
Lxn	Lxn	latexin	17035	https://www.ncbi.nlm.nih.gov/gene/?term=17035
Rps8	Rps8	ribosomal protein S8	20116	https://www.ncbi.nlm.nih.gov/gene/?term=20116
Entpd1	Entpd1	ectonucleoside triphosphate diphosphohydrolase 1	12495	https://www.ncbi.nlm.nih.gov/gene/?term=12495
Selplg	Selplg	selectin, platelet (p-selectin) ligand	20345	https://www.ncbi.nlm.nih.gov/gene/?term=20345
Syngr2	Syngr2	synaptogyrin 2	20973	https://www.ncbi.nlm.nih.gov/gene/?term=20973
P2ry6	P2ry6	pyrimidinergic receptor P2Y, G-protein coupled, 6	233571	https://www.ncbi.nlm.nih.gov/gene/?term=233571
Arhgap30	Arhgap30	Rho GTPase activating protein 30	226652	https://www.ncbi.nlm.nih.gov/gene/?term=226652
Rps23	Rps23	ribosomal protein S23	66475	https://www.ncbi.nlm.nih.gov/gene/?term=66475
Adamts16	Adamts16	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16	271127	https://www.ncbi.nlm.nih.gov/gene/?term=271127
Tifab	Tifab	TRAF-interacting protein with forkhead-associated domain, family member B	212937	https://www.ncbi.nlm.nih.gov/gene/?term=212937
Fam161a	Fam161a	family with sequence similarity 161, member A	73873	https://www.ncbi.nlm.nih.gov/gene/?term=73873
Vamp8	Vamp8	vesicle-associated membrane protein 8	22320	https://www.ncbi.nlm.nih.gov/gene/?term=22320
Gja1	Gja1	gap junction protein, alpha 1	14609	https://www.ncbi.nlm.nih.gov/gene/?term=14609
Siglech	Siglech	sialic acid binding Ig-like lectin H	233274	https://www.ncbi.nlm.nih.gov/gene/?term=233274
Dock8	Dock8	dedicator of cytokinesis 8	76088	https://www.ncbi.nlm.nih.gov/gene/?term=76088
Rasal3	Rasal3	RAS protein activator like 3	320484	https://www.ncbi.nlm.nih.gov/gene/?term=320484
Pld4	Pld4	phospholipase D family, member 4	104759	https://www.ncbi.nlm.nih.gov/gene/?term=104759
Cx3cr1	Cx3cr1	chemokine (C-X3-C motif) receptor 1	13051	https://www.ncbi.nlm.nih.gov/gene/?term=13051
Bmpr1b	Bmpr1b	bone morphogenetic protein receptor, type 1B	12167	https://www.ncbi.nlm.nih.gov/gene/?term=12167
Adam17	Adam17	a disintegrin and metallopeptidase domain 17	11491	https://www.ncbi.nlm.nih.gov/gene/?term=11491
Krcc1	Krcc1	lysine-rich coiled-coil 1	57896	https://www.ncbi.nlm.nih.gov/gene/?term=57896
Fes	Fes	feline sarcoma oncogene	14159	https://www.ncbi.nlm.nih.gov/gene/?term=14159
Sh3bp2	Sh3bp2	SH3-domain binding protein 2	24055	https://www.ncbi.nlm.nih.gov/gene/?term=24055
Tmem119	Tmem119	transmembrane protein 119	231633	https://www.ncbi.nlm.nih.gov/gene/?term=231633
Klhl5	Klhl5	kelch-like 5	71778	https://www.ncbi.nlm.nih.gov/gene/?term=71778
Lair1	Lair1	leukocyte-associated Ig-like receptor 1	52855	https://www.ncbi.nlm.nih.gov/gene/?term=52855
Retsat	Retsat	retinol saturase (all trans retinol 13,14 reductase)	67442	https://www.ncbi.nlm.nih.gov/gene/?term=67442
Sipa1	Sipa1	signal-induced proliferation associated gene 1	20469	https://www.ncbi.nlm.nih.gov/gene/?term=20469
Slc44a2	Slc44a2	solute carrier family 44, member 2	68682	https://www.ncbi.nlm.nih.gov/gene/?term=68682
Rpl32	Rpl32	ribosomal protein L32	19951	https://www.ncbi.nlm.nih.gov/gene/?term=19951
Nfam1	Nfam1	Nfat activating molecule with ITAM motif 1	74039	https://www.ncbi.nlm.nih.gov/gene/?term=74039
Fcer1g	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	14127	https://www.ncbi.nlm.nih.gov/gene/?term=14127
Csf2ra	Csf2ra	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	12982	https://www.ncbi.nlm.nih.gov/gene/?term=12982
Slc14a1	Slc14a1	solute carrier family 14 (urea transporter), member 1	108052	https://www.ncbi.nlm.nih.gov/gene/?term=108052
Fcgr3	Fcgr3	Fc receptor, IgG, low affinity III	14131	https://www.ncbi.nlm.nih.gov/gene/?term=14131
Fdps	Fdps	farnesyl diphosphate synthetase	110196	https://www.ncbi.nlm.nih.gov/gene/?term=110196
Rp2	Rp2	retinitis pigmentosa 2 homolog	19889	https://www.ncbi.nlm.nih.gov/gene/?term=19889
Tpt1	Tpt1	tumor protein, translationally-controlled 1	22070	https://www.ncbi.nlm.nih.gov/gene/?term=22070
Rpl35a	Rpl35a	ribosomal protein L35A	57808	https://www.ncbi.nlm.nih.gov/gene/?term=57808
B2m	B2m	beta-2 microglobulin	12010	https://www.ncbi.nlm.nih.gov/gene/?term=12010
Fnip2	Fnip2	folliculin interacting protein 2	329679	https://www.ncbi.nlm.nih.gov/gene/?term=329679
Rps12	Rps12	ribosomal protein S12	20042	https://www.ncbi.nlm.nih.gov/gene/?term=20042
Rpl34	Rpl34	ribosomal protein L34	68436	https://www.ncbi.nlm.nih.gov/gene/?term=68436
Pgghg	Pgghg	protein glucosylgalactosylhydroxylysine glucosidase	212974	https://www.ncbi.nlm.nih.gov/gene/?term=212974
Rpl35	Rpl35	ribosomal protein L35	66489	https://www.ncbi.nlm.nih.gov/gene/?term=66489
Syne2	Syne2	spectrin repeat containing, nuclear envelope 2	319565	https://www.ncbi.nlm.nih.gov/gene/?term=319565
Fbln2	Fbln2	fibulin 2	14115	https://www.ncbi.nlm.nih.gov/gene/?term=14115
Selenop	Selenop	selenoprotein P	20363	https://www.ncbi.nlm.nih.gov/gene/?term=20363
Slc31a1	Slc31a1	solute carrier family 31, member 1	20529	https://www.ncbi.nlm.nih.gov/gene/?term=20529
Akap13	Akap13	A kinase (PRKA) anchor protein 13	75547	https://www.ncbi.nlm.nih.gov/gene/?term=75547
Rdh11	Rdh11	retinol dehydrogenase 11	17252	https://www.ncbi.nlm.nih.gov/gene/?term=17252
Rplp0	Rplp0	ribosomal protein, large, P0	11837	https://www.ncbi.nlm.nih.gov/gene/?term=11837
Cst7	Cst7	cystatin F (leukocystatin)	13011	https://www.ncbi.nlm.nih.gov/gene/?term=13011
Lyz2	Lyz2	lysozyme 2	17105	https://www.ncbi.nlm.nih.gov/gene/?term=17105
Rnf213	Rnf213	ring finger protein 213	672511	https://www.ncbi.nlm.nih.gov/gene/?term=672511
Rasgrp3	Rasgrp3	RAS, guanyl releasing protein 3	240168	https://www.ncbi.nlm.nih.gov/gene/?term=240168
Drc1	Drc1	dynein regulatory complex subunit 1	381738	https://www.ncbi.nlm.nih.gov/gene/?term=381738
Sft2d1	Sft2d1	SFT2 domain containing 1	106489	https://www.ncbi.nlm.nih.gov/gene/?term=106489
Mafb	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)	16658	https://www.ncbi.nlm.nih.gov/gene/?term=16658
Gas2l3	Gas2l3	growth arrest-specific 2 like 3	237436	https://www.ncbi.nlm.nih.gov/gene/?term=237436
Ifit3	Ifit3	interferon-induced protein with tetratricopeptide repeats 3	15959	https://www.ncbi.nlm.nih.gov/gene/?term=15959
Perm1	Perm1	PPARGC1 and ESRR induced regulator, muscle 1	74183	https://www.ncbi.nlm.nih.gov/gene/?term=74183
Cyp4v3	Cyp4v3	cytochrome P450, family 4, subfamily v, polypeptide 3	102294	https://www.ncbi.nlm.nih.gov/gene/?term=102294
Ccr5	Ccr5	chemokine (C-C motif) receptor 5	12774	https://www.ncbi.nlm.nih.gov/gene/?term=12774
Rpl36a	Rpl36a	ribosomal protein L36A	19982	https://www.ncbi.nlm.nih.gov/gene/?term=19982
Rpl39	Rpl39	ribosomal protein L39	67248	https://www.ncbi.nlm.nih.gov/gene/?term=67248
Galnt4	Galnt4	polypeptide N-acetylgalactosaminyltransferase 4	14426	https://www.ncbi.nlm.nih.gov/gene/?term=14426
Itpripl2	Itpripl2	inositol 1,4,5-triphosphate receptor interacting protein-like 2	319622	https://www.ncbi.nlm.nih.gov/gene/?term=319622
AU020206	AU020206	expressed sequence AU020206	100504230	https://www.ncbi.nlm.nih.gov/gene/?term=100504230
Bin2	Bin2	bridging integrator 2	668218	https://www.ncbi.nlm.nih.gov/gene/?term=668218
Sowahc	Sowahc	sosondowah ankyrin repeat domain family member C	268301	https://www.ncbi.nlm.nih.gov/gene/?term=268301
Kctd12	Kctd12	potassium channel tetramerisation domain containing 12	239217	https://www.ncbi.nlm.nih.gov/gene/?term=239217
A230057D06Rik	A230057D06Rik	RIKEN cDNA A230057D06 gene	319893	https://www.ncbi.nlm.nih.gov/gene/?term=319893
Ddah2	Ddah2	dimethylarginine dimethylaminohydrolase 2	51793	https://www.ncbi.nlm.nih.gov/gene/?term=51793
Elk1	Elk1	ELK1, member of ETS oncogene family	13712	https://www.ncbi.nlm.nih.gov/gene/?term=13712
Rsu1	Rsu1	Ras suppressor protein 1	20163	https://www.ncbi.nlm.nih.gov/gene/?term=20163
Fabp5	Fabp5	fatty acid binding protein 5, epidermal	16592	https://www.ncbi.nlm.nih.gov/gene/?term=16592
